#*****************************************************************************************************,,,,,,,,,,,,,
# eastern_airports.csv,,,,,,,,,,,,,
# This file contains information about approximately 2400 airports in the Eastern hemisphere.  ,,,,,,,,,,,,,
# The data for each airport includes the following fields:,,,,,,,,,,,,,
# Field 01 - ICAO Code: 4 character ICAO code ,,,,,,,,,,,,,
# Field 02 - IATA Code: 3 character IATA code ,,,,,,,,,,,,,
# Field 03 - Airport Name: string of varying length ,,,,,,,,,,,,,
# Field 04 - City,Town or Suburb: string of varying length ,,,,,,,,,,,,
# Field 05 - Country: string of varying length ,,,,,,,,,,,,,
# Field 06 - Latitude Degrees: 2 ASCII characters representing one numeric value ,,,,,,,,,,,,,
# Field 07 - Latitude Minutes: 2 ASCII characters representing one numeric value ,,,,,,,,,,,,,
# Field 08 - Latitude Seconds: 2 ASCII characters representing one numeric value ,,,,,,,,,,,,,
# Field 09 - Latitude Direction: 1 ASCII character either N or S representing compass direction ,,,,,,,,,,,,,
# Field 10 - Longitude Degrees: 2 ASCII characters representing one numeric value ,,,,,,,,,,,,,
# Field 11 - Longitude Minutes: 2 ASCII characters representing one numeric value ,,,,,,,,,,,,,
# Field 12 - Longitude Seconds: 2 ASCII characters representing one numeric value ,,,,,,,,,,,,,
# Field 13 - Longitude Direction: 1 ASCII character either E or W representing compass direction ,,,,,,,,,,,,,
# Field 14 - Altitude: varying sequence of ASCII characters representing a numeric value corresponding ,,,,,,,,,,,,,
#            to the airport's altitude from mean sea level (ie: ``123'' or ``-123'') ,,,,,,,,,,,,,
#*****************************************************************************************************,,,,,,,,,,,,,
ESNU,UME,UMEA,UMEA,SWEDEN,63,47,30,N,20,16,57,E,24
ESNV,VHM,VILHELMINA,VILHELMINA,SWEDEN,64,34,44,N,16,50,0,E,1140
ESNX,AJR,ARVIDSJAUR,ARVIDSJAUR,SWEDEN,65,35,24,N,19,16,54,E,1245
ESOE,ORB,OREBRO,OREBRO,SWEDEN,59,13,25,N,15,2,16,E,188
ESOH,N/A,HAGFORS,HAGFORS,SWEDEN,60,1,12,N,13,34,44,E,474
ESOW,VST,VASTERAS,VASTERAS,SWEDEN,59,35,22,N,16,38,1,E,21
ESPA,LLA,KALLAX,LULEA,SWEDEN,65,32,37,N,22,7,19,E,65
ESPC,OSD,FROSON,OSTERSUND,SWEDEN,63,11,38,N,14,30,7,E,1231
ESPE,N/A,VIDSEL,VIDSEL,SWEDEN,65,52,31,N,20,8,59,E,597
ESPJ,N/A,HEDEN,HEDEN,SWEDEN,65,50,10,N,21,28,17,E,128
ESQO,N/A,ARBOGA,ARBOGA,SWEDEN,59,23,11,N,15,55,26,E,33
ESSA,ARN,ARLANDA,STOCKHOLM,SWEDEN,59,39,7,N,17,55,7,E,124
ESSB,BMA,BROMMA,STOCKHOLM,SWEDEN,59,21,15,N,17,56,29,E,47
ESSD,BLE,BORLANGE,BORLANGE,SWEDEN,60,25,19,N,15,30,54,E,503
ESSF,HLF,HULTSFRED,HULTSFRED,SWEDEN,57,31,32,N,15,49,26,E,366
ESSK,GVX,GAVLE SANDVIKEN,GAVLE,SWEDEN,60,35,36,N,16,57,5,E,224
ESSL,LPI,SAAB,LINKOEPING,SWEDEN,58,24,22,N,15,40,49,E,172
ESSP,NRK,KUNGSANGEN,NORRKOEPING,SWEDEN,58,35,10,N,16,15,2,E,32
ESST,N/A,TORSBY,TORSBY,SWEDEN,60,9,27,N,12,59,28,E,389
ESSU,N/A,ESKILSTUNA,ESKILSTUNA,SWEDEN,59,21,3,N,16,42,30,E,139
ESSV,VBY,VISBY,VISBY,SWEDEN,57,39,46,N,18,20,46,E,167
ESUA,N/A,AMSELE,AMSELE,SWEDEN,64,34,14,N,19,18,51,E,700
ESUD,N/A,STORUMAN,MOHED,SWEDEN,64,57,39,N,17,41,47,E,915
ESUE,N/A,IDRE,IDRE,SWEDEN,61,52,7,N,12,41,26,E,1480
ESUF,N/A,FALLFORS,FALLFORS,SWEDEN,65,6,23,N,20,45,38,E,640
ESUK,N/A,KALIXFORS,KALIXFORS,SWEDEN,67,45,53,N,20,15,26,E,1550
ESUT,N/A,HEMAVAN,HEMAVAN,SWEDEN,65,48,22,N,15,4,58,E,1503
ETAD,SPM,SPANGDAHLEM AB,SPANGDAHLEM,GERMANY,49,58,21,N,6,41,33,E,1197
ETAR,RMS,RAMSTEIN AB,RAMSTEIN,GERMANY,49,26,15,N,7,36,5,E,782
ETEJ,N/A,BAMBERG AAF,BAMBERG,GERMANY,49,55,13,N,10,54,51,E,823
ETEK,N/A,BAUMHOLDER AAF,BAUMHOLDER,GERMANY,49,39,0,N,7,18,0,E,1450
ETEU,GHF,GIEBELSTADT AAF,GIEBELSTADT,GERMANY,49,38,53,N,9,57,59,E,978
ETHB,N/A,BUCKEBURG,BRUECKEBURG,GERMANY,52,16,42,N,9,4,55,E,230
ETHC,ZCN,CELLE,CELLE,GERMANY,52,35,28,N,10,1,19,E,128
ETHE,N/A,RHEINE BENTLAGE,RHEINE-BRENTLANGE,GERMANY,52,17,28,N,7,23,13,E,129
ETHF,N/A,FRITZLAR,FRITZLAR,GERMANY,51,6,52,N,9,17,9,E,566
ETHI,N/A,ITZEHOE HUNGRIGER WOLF,ITZEHOE,GERMANY,53,59,40,N,9,34,42,E,82
ETHL,N/A,LAUPHEIM,LAUPHEIM,GERMANY,48,13,13,N,9,54,36,E,1766
ETHM,N/A,MENDIG,MENDIG,GERMANY,50,21,57,N,7,18,54,E,597
ETHN,N/A,NIEDERSTETTEN,NIEDERSTETTEN,GERMANY,49,23,30,N,9,57,29,E,1536
ETHR,N/A,ROTH,ROTH,GERMANY,49,13,3,N,11,6,2,E,1268
ETHS,N/A,FASSBERG,FASSBERG,GERMANY,52,55,9,N,10,11,1,E,245
ETHT,N/A,COTTBUS,COTTBUS,GERMANY,51,46,4,N,14,17,31,E,227
ETIC,N/A,GRAFENWOHR AAF,GRAFENWOEHR,GERMANY,49,41,58,N,11,56,28,E,1363
ETID,ZNF,HANAU AAF,HANAU,GERMANY,50,10,9,N,8,57,41,E,368
ETIE,QHD,HEIDELBERG AAF,HEIDELBERG,GERMANY,49,23,36,N,8,39,7,E,358
ETIH,N/A,HOHENFELS AAF,HOHENFELS,GERMANY,49,13,5,N,11,50,10,E,1455
ETIN,N/A,KITZINGEN AAF,KITZINGEN,GERMANY,49,44,35,N,10,12,2,E,689
ETME,N/A,EGGEBEK,EGGEBECK,GERMANY,54,37,29,N,9,20,29,E,65
ETMN,N/A,NORDHOLZ,NORDHOLZ,GERMANY,53,46,3,N,8,39,30,E,74
ETND,N/A,DIEPHOLZ,DIEPHOLZ,GERMANY,52,35,7,N,8,20,26,E,127
ETNG,GKE,GEILENKIRCHEN,GEILENKIRCHEN,GERMANY,50,57,39,N,6,2,33,E,296
ETNH,N/A,HOHN,HOHN,GERMANY,54,18,43,N,9,32,17,E,39
ETNJ,N/A,JEVER,JEVER,GERMANY,53,32,0,N,7,53,19,E,24
ETNL,RLG,LAAGE,LAAGE,GERMANY,53,55,5,N,12,16,45,E,138
ETNN,N/A,NORVENICH,NOERVENICH,GERMANY,50,49,52,N,6,39,29,E,386
ETNP,N/A,HOPSTEN,HOPSTEN,GERMANY,52,20,19,N,7,32,28,E,129
ETNR,N/A,PRESCHEN,PRESCHEN,GERMANY,51,39,49,N,14,38,1,E,334
ETNS,N/A,SCHLESWIG,SCHLESWIG,GERMANY,54,27,33,N,9,30,58,E,73
ETNT,N/A,WITTMUNDHAFEN,WITTMUNDHAFEN,GERMANY,53,32,52,N,7,40,2,E,26
ETNU,N/A,NEUBRANDENBURG,NEUBRANDENBURG,GERMANY,53,36,7,N,13,18,21,E,228
ETNW,N/A,WUNSTORF,WUNSTORF,GERMANY,52,27,26,N,9,25,37,E,187
ETOI,N/A,VILSECK AAF,VILSECK,GERMANY,49,38,1,N,11,46,2,E,1353
ETOR,N/A,COLEMAN AAF,COLEMAN,GERMANY,49,33,48,N,8,27,48,E,309
ETOU,N/A,WIESBADEN AAF,WIESBADEN,GERMANY,50,2,59,N,8,19,31,E,461
ETSA,N/A,LANDSBERG LECH,LANDSBERG,GERMANY,48,4,14,N,10,54,21,E,2044
ETSB,N/A,BUCHEL,BUECHEL,GERMANY,50,10,25,N,7,3,48,E,1568
ETSE,N/A,ERDING,ERDING,GERMANY,48,19,20,N,11,56,55,E,1515
ETSF,FEL,FURSTENFELDBRUCK,FUERSTENFELDBRUCK,GERMANY,48,12,20,N,11,16,1,E,1703
ETSH,N/A,HOLZDORF,HOLZDORF,GERMANY,51,46,4,N,13,10,3,E,266
ETSI,N/A,INGOLSTADT MANCHING,INGOLSTADT,GERMANY,48,42,56,N,11,32,2,E,1202
ETSL,N/A,LECHFELD,LECHFELD,GERMANY,48,11,10,N,10,51,44,E,1821
ETSM,N/A,MEMMINGEN,MEMMINGEN,GERMANY,47,59,19,N,10,14,22,E,2081
ETSN,N/A,NEUBURG,NEUBURG,GERMANY,48,42,39,N,11,12,40,E,1249
ETUL,LRC,LAARBRUCH,LAARBRUCH,GERMANY,51,36,6,N,6,8,33,E,105
ETUO,GUT,GUTERSLOH,GUETERSLOH,GERMANY,51,55,22,N,8,18,22,E,236
ETUR,BGN,BRUGGEN,BRUEGGEN,GERMANY,51,11,59,N,6,7,55,E,241
FAAB,ALJ,ALEXANDER BAY,ALEXANDER BAY,SOUTH AFRICA,28,34,30,S,16,32,0,E,98
FAAG,AGZ,AGGENEYS,AGGENEYS,SOUTH AFRICA,29,16,54,S,18,48,49,E,2648
FAAP,N/A,ARNOT POWER STATION,ARNOT POWER STATION,SOUTH AFRICA,25,56,37,S,29,48,36,E,5578
FABB,N/A,BRAKPAN,BRAKPAN,SOUTH AFRICA,26,14,19,S,28,18,6,E,5300
FABE,VIY,BISHO,BISHO,SOUTH AFRICA,32,53,49,S,27,16,44,E,1950
FABL,BFN,BLOEMFONTEIN,BLOEMFONTEIN,SOUTH AFRICA,29,5,33,S,26,18,8,E,4458
FABM,N/A,BETHLEHEM,BETHLEHEM,SOUTH AFRICA,28,14,54,S,28,20,10,E,5561
FABO,N/A,BOTHAVILLE,BOTHAVILLE,SOUTH AFRICA,27,22,0,S,26,37,45,E,4236
FACR,N/A,CARLETONVILLE,CARLETONVILLE,SOUTH AFRICA,26,22,10,S,27,21,0,E,5000
FACT,CPT,CAPE TOWN INTERNATIONAL,CAPE TOWN,SOUTH AFRICA,33,57,53,S,18,36,6,E,151
FACV,N/A,CALVINIA,CALVINIA,SOUTH AFRICA,31,30,1,S,19,43,33,E,3250
FADA,N/A,DE AAR MILITARY,DE AAR,SOUTH AFRICA,30,38,12,S,23,55,12,E,4012
FADB,N/A,DWAALBOOM,DWAALBOOM,SOUTH AFRICA,24,48,18,S,26,49,54,E,3650
FADD,N/A,DUNDEE,DUNDEE,SOUTH AFRICA,28,10,57,S,30,13,28,E,4220
FADN,DUR,DURBAN INTERNATIONAL,DURBAN,SOUTH AFRICA,29,58,12,S,30,57,1,E,33
FAEL,ELS,EAST LONDON,EAST LONDON,SOUTH AFRICA,33,2,8,S,27,49,33,E,435
FAEO,N/A,ERMELO,ERMELO,SOUTH AFRICA,26,29,43,S,29,58,48,E,5700
FAER,ELL,ELLISRAS,ELLISRAS,SOUTH AFRICA,23,43,34,S,27,41,15,E,2950
FAFB,N/A,FICKSBURG SENTRAOES,FICKSBURG,SOUTH AFRICA,28,49,23,S,27,54,32,E,5315
FAGC,GCJ,GRAND CENTRAL,JOHANNESBURG,SOUTH AFRICA,25,59,10,S,28,8,24,E,5327
FAGG,GRJ,GEORGE,GEORGE,SOUTH AFRICA,34,0,19,S,22,22,44,E,648
FAGI,N/A,GIYANI,GIYANI,SOUTH AFRICA,23,17,1,S,30,38,59,E,1575
FAGM,HCS,RAND,JOHANNESBURG,SOUTH AFRICA,26,14,33,S,28,9,4,E,5568
FAGT,N/A,GRAHAMSTOWN,GRAHAMSTOWN,SOUTH AFRICA,33,17,5,S,26,29,53,E,2135
FAGY,N/A,GREYTOWN,GREYTOWN,SOUTH AFRICA,29,7,19,S,30,35,12,E,3531
FAHA,N/A,HARMONY,HARMONY,SOUTH AFRICA,28,4,43,S,26,51,40,E,4086
FAHE,N/A,HENDRINA,PULLENSHOPE,SOUTH AFRICA,25,58,46,S,29,37,7,E,5170
FAHG,GHC,HEIDELBERG,HEIDELBERG,SOUTH AFRICA,26,30,22,S,28,23,38,E,5119
FAHO,N/A,HEILBRON,HEIBRON,SOUTH AFRICA,27,16,42,S,27,59,45,E,5200
FAHR,N/A,HARRISMITH,HARRISMITH,SOUTH AFRICA,28,14,6,S,29,6,22,E,5585
FAHS,HDS,HOEDSPRUIT AFS,HOEDSPRUIT,SOUTH AFRICA,24,22,7,S,31,2,55,E,1743
FAHV,N/A,GARIEP DAM,HENDRIK VERWOERDDAM,SOUTH AFRICA,30,33,43,S,25,31,41,E,4176
FAJS,JNB,JOHANNESBURG INTERNATIONAL,JOHANNESBURG,SOUTH AFRICA,26,8,21,S,28,14,45,E,5558
FAKD,N/A,KLERKSDORP,KLERKSDORP,SOUTH AFRICA,26,52,15,S,26,43,4,E,4444
FAKG,N/A,KOMATI POWER STATION,KOMATI POWER STATION,SOUTH AFRICA,26,5,36,S,29,27,17,E,5280
FAKL,N/A,KRIEL,KRIEL,SOUTH AFRICA,26,15,6,S,29,11,40,E,5257
FAKM,KIM,KIMBERLEY,KIMBERLEY,SOUTH AFRICA,28,48,10,S,24,45,54,E,3950
FAKP,N/A,KOMATIPOORT,KOMATIPOORT,SOUTH AFRICA,25,26,26,S,31,55,47,E,500
FAKR,N/A,KRUGERSDORP,KRUGERSDORP,SOUTH AFRICA,26,4,51,S,27,43,32,E,5500
FAKS,N/A,KROONSTAD,KROONSTAD,SOUTH AFRICA,27,39,38,S,27,18,56,E,4700
FAKU,N/A,JOHAN PIENAAR,KURUMAN,SOUTH AFRICA,27,27,24,S,23,24,41,E,4382
FAKZ,KLZ,KLEINSEE,KLEINSEE,SOUTH AFRICA,29,41,18,S,17,5,38,E,259
FALA,HLA,LANSERIA,JOHANNESBURG,SOUTH AFRICA,25,56,18,S,27,55,34,E,4517
FALB,N/A,LADYBRAND,LADYBRAND,SOUTH AFRICA,29,10,52,S,27,27,11,E,5200
FALI,N/A,LICHTENBURG,LICHTENBURG,SOUTH AFRICA,26,10,32,S,26,11,4,E,4875
FALT,LCD,LOUIS TRICHARDT AFB,LOUIS TRICHARDT,SOUTH AFRICA,23,9,35,S,29,41,47,E,3069
FALW,N/A,LANGEBAANWEG,LANGEBAANWEG,SOUTH AFRICA,32,58,8,S,18,9,37,E,108
FALY,LAY,LADYSMITH,LADYSMITH,SOUTH AFRICA,28,34,54,S,29,44,59,E,3548
FAMB,N/A,MIDDELBURG,MIDDELBURG,SOUTH AFRICA,25,41,5,S,29,26,24,E,4888
FAMG,MGH,MARGATE,MARGATE,SOUTH AFRICA,30,51,26,S,30,20,34,E,495
FAMI,N/A,MARBLE HALL,MARBLE HALL,SOUTH AFRICA,24,59,20,S,29,16,59,E,2980
FAMJ,N/A,MAJUBA POWER STATION,MAJUBA POWER STATION,SOUTH AFRICA,27,4,45,S,29,46,42,E,5600
FAMK,MFK,MAFIKENG NORTH,MAFIKENG,SOUTH AFRICA,25,45,10,S,25,36,43,E,4150
FAMM,MBO,MAFIKENG,MMABATHO,BOPHUTHATSWANA,25,47,54,S,25,32,52,E,4181
FAMN,N/A,MALELANE,MALALANE,SOUTH AFRICA,25,28,24,S,31,33,56,E,1153
FAMS,MEZ,MESSINA,MESSINA,SOUTH AFRICA,22,21,21,S,29,59,11,E,1881
FAMU,N/A,MKUZI,MKUZE,SOUTH AFRICA,27,37,33,S,32,2,39,E,400
FANC,NCS,NEWCASTLE,NEWCASTLE,SOUTH AFRICA,27,46,14,S,29,58,36,E,4074
FANS,NLP,NELSPRUIT,NELSPRUIT,SOUTH AFRICA,25,30,2,S,30,54,48,E,2901
FANY,N/A,NYLSTROOM,NYLSTROOM,SOUTH AFRICA,24,41,9,S,28,26,5,E,3900
FAOB,N/A,OVERBERG,OVERBERG,SOUTH AFRICA,34,33,19,S,20,15,1,E,52
FAOH,DUH,OUDTSHOORN,OUDTSHOORN,SOUTH AFRICA,33,36,25,S,22,11,20,E,1063
FAPB,N/A,PIETERSBURG INTERNATIONAL,PIETERSBURG,SOUTH AFRICA,23,50,43,S,29,27,31,E,4076
FAPE,PLZ,PORT ELIZABETH,PORT ELIZABETH,SOUTH AFRICA,33,59,5,S,25,37,2,E,226
FAPG,N/A,PLETTENBERG BAY,PLETTENBERG BAY,SOUTH AFRICA,34,5,25,S,23,19,40,E,465
FAPH,PHW,PHALABORWA,PHALABORWA,SOUTH AFRICA,23,56,13,S,31,9,19,E,1432
FAPI,PTG,PIETERSBURG MUNI,PIETERSBURG,SOUTH AFRICA,23,55,33,S,29,29,3,E,4354
FAPJ,N/A,PORT ST JOHNS,PORT SAINT JOHNS,SOUTH AFRICA,31,36,21,S,29,31,11,E,1227
FAPM,PZB,PIETERMARITZBURG,PIETERMARITZBURG,SOUTH AFRICA,29,38,56,S,30,23,55,E,2423
FAPN,NTY,PILANESBERG,PILANESBERG,SOUTH AFRICA,25,20,1,S,27,10,24,E,3412
FAPP,N/A,POTGIETERSRUS,POTGIETERSRUS,SOUTH AFRICA,24,13,49,S,28,59,1,E,3500
FAPQ,N/A,POMFRET,POMFRET,SOUTH AFRICA,25,50,49,S,23,32,16,E,3820
FAPS,N/A,POTCHEFSTROOM,POTCHEFSTROOM,SOUTH AFRICA,26,40,15,S,27,4,54,E,4520
FAPY,N/A,PARYS,PARYS,SOUTH AFRICA,26,53,21,S,27,30,12,E,4740
FAQT,UTW,QUEENSTOWN,QUEENSTOWN,SOUTH AFRICA,31,55,12,S,26,52,55,E,3637
FARB,RCB,RICHARDS BAY,RICHARD'S BAY,SOUTH AFRICA,28,44,27,S,32,5,31,E,109
FARG,N/A,RUSTENBURG,RUSTENBURG,SOUTH AFRICA,25,38,39,S,27,16,16,E,3700
FARS,N/A,ROBERTSON,ROBERTSON,SOUTH AFRICA,33,48,43,S,19,54,10,E,640
FASB,SBU,SPRINGBOK,SPRINGBOK,SOUTH AFRICA,29,41,21,S,17,56,22,E,2690
FASC,N/A,SECUNDA,SECUNDA,SOUTH AFRICA,26,31,26,S,29,10,12,E,5250
FASD,N/A,SALDANHA VREDENBURG,SALDANHA,SOUTH AFRICA,32,57,50,S,17,58,9,E,50
FASI,N/A,SPRINGS,SPRINGS,SOUTH AFRICA,26,14,54,S,28,23,51,E,5340
FASK,N/A,SWARTKOP,SWARTKOP,SOUTH AFRICA,25,48,34,S,28,9,52,E,4780
FASS,SIS,SISHEN,SISHEN,SOUTH AFRICA,27,38,54,S,22,59,57,E,3848
FASU,N/A,SACE,SACE,SOUTH AFRICA,25,57,41,S,29,12,31,E,5149
FASZ,SZK,SKUKUZA,SKUKUZA,SOUTH AFRICA,24,57,39,S,31,35,19,E,1020
FATF,N/A,TOMMYS FLD,TOMMY'S FIELD,SOUTH AFRICA,28,15,36,S,22,59,35,E,4360
FATH,THY,P R MPHEPHU,THOHOYANDOU,SOUTH AFRICA,23,4,43,S,30,23,0,E,2018
FATN,TCU,THABA NCHU,THABA NCHU,BOPHUTHATSWANA,29,19,9,S,26,49,24,E,4931
FATP,N/A,NEW TEMPE,BLOEMFONTEIN,SOUTH AFRICA,29,1,58,S,26,9,27,E,4547
FATT,N/A,TUTUKA POWER STATION,TUTUKA,SOUTH AFRICA,26,46,35,S,29,20,19,E,5313
FATZ,LTA,TZANEEN,TZANEEN,SOUTH AFRICA,23,49,27,S,30,19,45,E,1914
FAUL,ULD,PRINCE MANGOSUTHU BUTHELEZI,ULUNDI,SOUTH AFRICA,28,19,14,S,31,24,59,E,1720
FAUP,UTN,UPINGTON,UPINGTON,SOUTH AFRICA,28,24,3,S,21,15,38,E,2791
FAUT,UTT,UMTATA,UMTATA,SOUTH AFRICA,31,32,52,S,28,40,27,E,2400
FAVB,VRU,VRYBURG,VRYBURG,SOUTH AFRICA,26,58,56,S,24,43,43,E,3920
FAVG,VIR,VIRGINIA,DURBAN,SOUTH AFRICA,29,46,14,S,31,3,30,E,20
FAVP,N/A,VANDERBIJLPARK,VANDERBIJLPARK,SOUTH AFRICA,26,41,32,S,27,46,40,E,4867
FAVR,N/A,VREDENDAL,VREDENDAL,SOUTH AFRICA,31,38,27,S,18,32,41,E,330
FAVV,N/A,VEREENIGING,VEREENIGING,SOUTH AFRICA,26,33,58,S,27,57,38,E,4846
FAVY,VYD,VRYHEID,VRYHEID,SOUTH AFRICA,27,47,12,S,30,47,43,E,3800
FAWB,PRY,WONDERBOOM,PRETORIA,SOUTH AFRICA,25,39,13,S,28,13,27,E,4095
FAWI,N/A,WITBANK,WITBANK,SOUTH AFRICA,25,49,56,S,29,11,31,E,5078
FAWK,N/A,WATERKLOOF AFB,WATERKLOOF,SOUTH AFRICA,25,49,48,S,28,13,21,E,4940
FAWM,WEL,WELKOM,WELKOM,SOUTH AFRICA,27,59,52,S,26,40,10,E,4399
FAWS,N/A,WESSELSBRON,WESSELSBRUNN,SOUTH AFRICA,27,50,50,S,26,20,59,E,4200
FAYP,N/A,YSTERPLAAT,YSTERPLAAT,SOUTH AFRICA,33,54,0,S,18,29,53,E,52
FAZR,N/A,ZEERUST,ZEERUST,SOUTH AFRICA,25,35,56,S,26,2,32,E,4258
FBFT,FRW,FRANCISTOWN,FRANCISTOWN,BOTSWANA,21,9,34,S,27,28,28,E,3283
FBJW,JWA,JWANENG,JWANENG,BOTSWANA,24,36,8,S,24,41,27,E,3900
FBKE,BBK,KASANE,KASANE,BOTSWANA,17,49,58,S,25,9,44,E,3289
FBMN,MUB,MAUN,MAUN,BOTSWANA,19,58,21,S,23,25,51,E,3093
FBOR,ORP,ORAPA,ORAPA,BOTSWANA,21,15,59,S,25,19,13,E,3100
FBSK,GBE,SIR SERETSE KHAMA INTERNATIONAL,GABERONE,BOTSWANA,24,33,18,S,25,55,5,E,3299
FBSP,PKW,SELEBI PHIKWE,SELEBI-PHIKWE,BOTSWANA,22,3,30,S,27,49,43,E,2925
FCBB,BZV,BRAZZAVILLE MAYA MAYA,BRAZZAVILLE,CONGO,4,15,6,S,15,15,10,E,1048
FCOI,ION,IMPFONDO,IMPFONDO,CONGO,1,35,22,N,18,2,49,E,1099
FCOM,MKJ,MAKOUA,MAKOUA,CONGO,0,1,17,S,15,34,31,E,1289
FCOO,FTX,OWANDO,OWANDO,CONGO,0,31,52,S,15,57,0,E,1214
FCOU,OUE,OUESSO,OUESSO,CONGO,1,36,57,N,16,2,16,E,1158
FCPA,KMK,MAKABANA,MAKABANA,CONGO,3,29,0,S,12,37,0,E,495
FCPD,DIS,DOLISIE,LOUDIMA,CONGO,4,12,28,S,12,39,39,E,1079
FCPP,PNR,POINTE NOIRE,POINTE-NOIRE,CONGO,4,48,48,S,11,53,9,E,55
FDMS,MTS,MATSAPHA,MANZINI,SWAZILAND,26,31,44,S,31,18,27,E,2075
FEFF,BGF,BANGUI M POKO,BANGUI,CENTRAL AFRICAN REP.,4,23,54,N,18,31,7,E,1208
FEFG,BGU,BANGASSOU,BANGASSOU,CENTRAL AFRICAN REP.,4,47,4,N,22,46,53,E,1706
FEFI,IRO,BIRAO,BIRAO,CENTRAL AFRICAN REP.,10,14,10,N,22,43,2,E,1696
FEFM,BBY,BAMBARI,BAMBARI,CENTRAL AFRICAN REP.,5,50,49,N,20,38,58,E,1549
FEFN,NDL,NDELE,N'DELE,CENTRAL AFRICAN REP.,8,25,36,N,20,38,6,E,1631
FEFO,BOP,BOUAR,BOUAR,CENTRAL AFRICAN REP.,5,57,29,N,15,38,15,E,3360
FEFR,BIV,BRIA,BRIA,CENTRAL AFRICAN REP.,6,31,41,N,21,59,20,E,1975
FEFT,BBT,BERBERATI,BERBERATI,CENTRAL AFRICAN REP.,4,13,17,N,15,47,10,E,1929
FGBT,BSG,BATA,BATA,EQUATORIAL GUINEA,1,54,19,N,9,48,20,E,36
FGSL,SSG,MALABO,MALABO,EQUATORIAL GUINEA,3,45,19,N,8,42,31,E,76
FIMP,MRU,SIR SEEWOOSAGUR RAMGOOLAM INTERNATIONAL,PLAISANCE,MAURITIUS,20,25,48,S,57,41,0,E,186
FIMR,RRG,PLAINE CORAIL,RODRIGUEZ ISLAND,MAURITIUS,19,45,28,S,63,21,43,E,95
FJDG,N/A,DIEGO GARCIA NSF,DIEGO GARCIA ISLAND,DIEGO GARCIA ISLAND,7,18,47,S,72,24,39,E,9
FKKC,TKC,TIKO,TIKO,CAMEROON,4,5,21,N,9,21,37,E,151
FKKD,DLA,DOUALA,DOUALA,CAMEROON,4,0,21,N,9,43,10,E,33
FKKI,OUR,BATOURI,BATOURI,CAMEROON,4,28,23,N,14,21,49,E,2152
FKKL,MVR,MAROUA SALAK,MAROUA,CAMEROON,10,27,5,N,14,15,26,E,1391
FKKM,FOM,FOUMBAN NKOUNJA,FOUMBAN,CAMEROON,5,38,12,N,10,45,2,E,3963
FKKN,NGE,NGAOUNDERE,N'GAOUNDERE,CAMEROON,7,21,25,N,13,33,33,E,3655
FKKR,GOU,GAROUA,GAROUA,CAMEROON,9,20,9,N,13,22,12,E,794
FKKU,BFX,BAFOUSSAM,BAFOUSSAM,CAMEROON,5,32,13,N,10,21,15,E,4347
FKKV,BPC,BAMENDA,BAMENDA,CAMEROON,6,2,21,N,10,7,21,E,4065
FKKY,YAO,YAOUNDE,YAOUNDE,CAMEROON,3,50,7,N,11,31,25,E,2464
FLKE,N/A,KASOMPE,KASOMPE,ZAMBIA,12,34,22,S,27,53,38,E,4636
FLKL,N/A,KALABO,KALABO,ZAMBIA,14,59,51,S,22,38,51,E,3450
FLLI,LVI,LIVINGSTONE,LIVINGSTONE,ZAMBIA,17,49,18,S,25,49,21,E,3250
FLLS,LUN,LUSAKA INTERNATIONAL,LUSAKA,ZAMBIA,15,19,50,S,28,27,9,E,3779
FLMA,N/A,MANSA,MANSA,ZAMBIA,11,8,17,S,28,52,30,E,410
FLMF,MFU,MFUWE,MFUWE,ZAMBIA,13,15,31,S,31,56,11,E,1880
FLMG,N/A,MONGU,MONGU,ZAMBIA,15,15,16,S,23,9,44,E,3465
FLML,N/A,MUFULIRA,MUFULIRA,ZAMBIA,12,33,53,S,28,17,55,E,4350
FLND,NLA,NDOLA,NDOLA,ZAMBIA,12,59,53,S,28,39,53,E,4167
FLSO,KIW,SOUTHDOWNS,SOUTHDOWNS,ZAMBIA,12,54,1,S,28,8,59,E,4145
FLZB,N/A,ZAMBEZI,ZAMBEZI,ZAMBIA,13,32,19,S,23,6,35,E,3538
FMCH,HAH,MORONI HAHAIA,MORONI,COMOROS ISLANDS,11,32,1,S,43,16,18,E,89
FMCI,NWA,MOHELI BANDAR ES SALAM,MOHELI,COMOROS ISLANDS,12,17,53,S,43,45,59,E,46
FMCN,YVA,MORONI ICONI,MORONI,COMOROS ISLANDS,11,42,38,S,43,14,37,E,33
FMCV,AJN,ANJOUAN OUANI,ANJOUAN,COMOROS ISLANDS,12,7,54,S,44,25,49,E,62
FMCZ,DZA,DZAOUDZI PAMANZI,DZAOUDZI,MAYOTTE ISLAND,12,48,17,S,45,16,52,E,23
FMEE,RUN,ST DENIS GILLOT,ST.-DENIS,REUNION ISLAND,20,53,13,S,55,30,37,E,66
FMEP,ZSE,ST PIERRE PIERREFONDS,ST.-PIERRE,REUNION ISLAND,21,19,15,S,55,25,29,E,52
FMMI,TNR,ANTANANARIVO IVATO,ANTANANARIVO,MADAGASCAR,18,47,48,S,47,28,43,E,4198
FMMN,ZVA,MIANDRIVAZO,MIANDRIVAZO,MADAGASCAR,19,33,46,S,45,27,3,E,203
