vehicle,time,lat[D.DDD],lon[D.DDD]
veh_2,13:29:32.56,35.7189808,-120.7641831
veh_2,13:29:32.94,35.7189575,-120.7640953
veh_2,13:29:33.59,35.7189421,-120.764037
veh_2,13:29:34.57,35.7189003,-120.7638952
veh_2,13:29:34.99,35.7188717,-120.7638138
veh_2,13:29:35.55,35.7188512,-120.7637616
veh_2,13:29:35.95,35.7188186,-120.7636812
veh_2,13:29:36.57,35.7187974,-120.7636258
veh_2,13:29:36.85,35.7187648,-120.7635389
veh_2,13:29:37.40,35.7187469,-120.7634816
veh_2,13:29:37.93,35.7187271,-120.7634262
veh_2,13:29:38.78,35.7186844,-120.7632943
veh_2,13:29:39.65,35.7186144,-120.7631689
veh_2,13:29:40.06,35.7185732,-120.7631285
veh_2,13:29:40.61,35.7185273,-120.7630965
veh_2,13:29:41.03,35.7184752,-120.7630774
veh_2,13:29:41.54,35.7183951,-120.7630606
veh_2,13:29:42.78,35.7182392,-120.7630913
veh_2,13:29:44.36,35.718049,-120.7631935
veh_2,13:29:44.67,35.7180037,-120.7632258
veh_2,13:29:45.06,35.717959,-120.7632588
veh_2,13:29:45.47,35.7179131,-120.7632918
veh_2,13:29:45.86,35.7178658,-120.7633254
veh_2,13:29:46.21,35.7178176,-120.76336
veh_2,13:29:48.16,35.7175986,-120.7635095
veh_2,13:29:48.55,35.7175477,-120.763543
veh_2,13:29:48.99,35.7174964,-120.7635771
veh_2,13:29:49.30,35.7174714,-120.7635951
veh_2,13:29:49.60,35.7174217,-120.7636328
veh_2,13:29:49.89,35.7173771,-120.7636806
veh_2,13:29:50.24,35.7173429,-120.7637418
veh_2,13:29:51.58,35.717324,-120.7639483
veh_2,13:29:52.27,35.7173363,-120.7640806
veh_2,13:29:53.03,35.7173516,-120.7641791
veh_2,13:29:53.30,35.7173663,-120.7642435
veh_2,13:29:53.68,35.7173799,-120.7643074
veh_2,13:29:53.98,35.7173885,-120.7643388
veh_2,13:29:54.27,35.7174061,-120.7644028
veh_2,13:29:55.52,35.7174715,-120.7645857
veh_2,13:29:55.79,35.7174832,-120.7646161
veh_2,13:29:56.83,35.7175447,-120.7647708
veh_2,13:29:57.10,35.7175574,-120.7648015
veh_2,13:29:57.41,35.7175837,-120.7648639
veh_2,13:29:58.13,35.7176238,-120.7649589
veh_2,13:29:58.42,35.7176376,-120.7649922
veh_2,13:29:58.72,35.7176648,-120.7650587
veh_2,13:29:58.97,35.7176791,-120.765092
veh_2,13:29:59.25,35.7177075,-120.7651578
veh_2,13:29:59.56,35.7177216,-120.7651916
veh_2,13:29:59.83,35.7177508,-120.7652566
veh_2,13:30:00.43,35.717793,-120.7653551
veh_2,13:30:01.90,35.7178726,-120.765551
veh_2,13:30:02.25,35.7178855,-120.7655828
veh_2,13:30:02.91,35.7179247,-120.7656793
veh_2,13:30:03.18,35.7179502,-120.7657442
veh_2,13:30:03.87,35.7179979,-120.7658759
veh_2,13:30:04.73,35.7180625,-120.7660396
veh_2,13:30:05.15,35.7180884,-120.7661044
veh_2,13:30:05.74,35.7181408,-120.766238
veh_2,13:30:06.18,35.7181712,-120.7663024
veh_2,13:30:06.53,35.7182076,-120.7663634
veh_2,13:30:07.25,35.718317,-120.7664371
veh_2,13:30:07.66,35.7183758,-120.7664513
veh_2,13:30:08.05,35.7184354,-120.7664538
veh_2,13:30:08.46,35.7184643,-120.76645
veh_2,13:30:09.19,35.7185812,-120.7664298
veh_2,13:30:09.62,35.7186386,-120.7664107
veh_2,13:30:09.94,35.7186951,-120.766385
veh_2,13:30:10.73,35.7188017,-120.7663258
veh_2,13:30:11.12,35.7188525,-120.7662936
veh_2,13:30:11.56,35.7189013,-120.7662593
veh_2,13:30:11.94,35.718948,-120.7662233
veh_2,13:30:12.29,35.7189713,-120.7662059
veh_2,13:30:12.70,35.7190183,-120.7661696
veh_2,13:30:12.94,35.7190639,-120.7661344
veh_2,13:30:13.60,35.7191324,-120.7660807
veh_2,13:30:14.05,35.7191789,-120.7660427
veh_2,13:30:14.43,35.7192018,-120.7660236
veh_2,13:30:15.47,35.7192995,-120.7659083
veh_2,13:30:15.87,35.7193142,-120.7658803
veh_2,13:30:16.12,35.7193321,-120.7658182
veh_2,13:30:16.49,35.7193394,-120.7657859
veh_2,13:30:16.76,35.71935,-120.7657235
veh_2,13:30:17.39,35.719358,-120.7656296
veh_2,13:30:19.01,35.7193385,-120.7653738
veh_2,13:30:19.25,35.719328,-120.7653091
veh_2,13:30:19.66,35.7193148,-120.7652441
veh_2,13:30:20.02,35.7192996,-120.7651795
veh_2,13:30:20.32,35.7192831,-120.7651145
veh_2,13:30:20.64,35.7192641,-120.7650497
veh_2,13:30:21.39,35.7192337,-120.7649502
veh_2,13:30:21.69,35.7192132,-120.7648833
veh_2,13:30:22.42,35.7191691,-120.7647475
veh_2,13:30:22.70,35.7191572,-120.7647126
veh_2,13:30:23.18,35.7191343,-120.7646444
veh_2,13:30:23.49,35.7191107,-120.7645763
veh_2,13:30:23.94,35.7190994,-120.7645425
veh_2,13:30:24.50,35.7190538,-120.7644052
veh_2,13:30:24.80,35.7190427,-120.76437
veh_2,13:30:25.55,35.718997,-120.7642309
veh_2,13:30:26.03,35.7189735,-120.7641612
veh_2,13:30:26.38,35.7189617,-120.764127
veh_2,13:30:27.07,35.7189146,-120.7639891
veh_2,13:30:27.73,35.7188796,-120.7638846
veh_2,13:30:28.28,35.7188463,-120.7637796
veh_2,13:30:28.57,35.7188233,-120.7637098
veh_2,13:30:28.91,35.7187998,-120.76364
veh_2,13:30:29.32,35.718776,-120.7635695
veh_2,13:30:29.74,35.7187512,-120.7634999
veh_2,13:30:30.86,35.7186766,-120.7632932
veh_2,13:30:31.39,35.7186452,-120.7632259
veh_2,13:30:31.69,35.7186026,-120.7631632
veh_2,13:30:32.11,35.7185438,-120.7631195
veh_2,13:30:32.46,35.7184787,-120.7630916
veh_2,13:30:32.84,35.7184457,-120.763081
veh_2,13:30:33.08,35.7183791,-120.7630609
veh_2,13:30:33.50,35.718311,-120.7630543
veh_2,13:30:34.23,35.718177,-120.763064
veh_2,13:30:34.63,35.7181123,-120.7630857
veh_2,13:30:35.53,35.7180201,-120.7631298
veh_2,13:30:36.36,35.7179315,-120.7631806
veh_2,13:30:37.01,35.7178471,-120.7632383
veh_2,13:30:37.33,35.7178185,-120.7632587
veh_2,13:30:37.64,35.7177642,-120.7633006
veh_2,13:30:37.91,35.7177367,-120.7633215
veh_2,13:30:38.32,35.7176806,-120.7633632
veh_2,13:30:38.74,35.7176243,-120.763405
veh_2,13:30:39.81,35.7174208,-120.763574
veh_2,13:30:40.12,35.7173692,-120.7636337
veh_2,13:30:40.50,35.7173168,-120.7637478
veh_2,13:30:40.85,35.7173013,-120.7638291
veh_2,13:30:41.43,35.7172867,-120.7639531
veh_2,13:30:41.88,35.7172871,-120.764035
veh_2,13:30:42.36,35.7173009,-120.7641562
veh_2,13:30:42.91,35.7173173,-120.7642343
veh_2,13:30:43.40,35.7173508,-120.7643466
veh_2,13:30:43.81,35.7173769,-120.7644191
veh_2,13:30:44.32,35.717417,-120.7645252
veh_2,13:30:44.85,35.7174458,-120.7645933
veh_2,13:30:45.26,35.7174776,-120.7646641
veh_2,13:30:46.18,35.7175429,-120.7648043
veh_2,13:30:46.67,35.7175748,-120.764873
veh_2,13:30:46.95,35.7176075,-120.7649413
veh_2,13:30:47.32,35.7176398,-120.7650089
veh_2,13:30:47.67,35.7176721,-120.7650774
veh_2,13:30:48.49,35.7177368,-120.7652131
veh_2,13:30:48.80,35.7177675,-120.7652819
veh_2,13:30:49.62,35.7178113,-120.7653853
veh_2,13:30:51.49,35.7179377,-120.7657053
veh_2,13:30:52.32,35.7179944,-120.7658502
veh_2,13:30:53.56,35.7180836,-120.7660699
veh_2,13:30:54.19,35.7181274,-120.766181
veh_2,13:30:54.49,35.7181422,-120.7662179
veh_2,13:30:54.77,35.7181746,-120.7662913
veh_2,13:30:55.33,35.7182415,-120.7663839
veh_2,13:30:55.61,35.7183026,-120.7664242
veh_2,13:30:55.88,35.7183352,-120.766437
veh_2,13:30:56.26,35.7184001,-120.7664556
veh_2,13:30:56.50,35.7184334,-120.766459
veh_2,13:30:56.81,35.7185,-120.7664658
veh_2,13:30:57.18,35.7185679,-120.7664583
veh_2,13:30:57.77,35.7186664,-120.7664343
veh_2,13:30:58.02,35.7186974,-120.7664212
veh_2,13:30:58.30,35.7187593,-120.7663944
veh_2,13:30:58.88,35.7188412,-120.7663403
veh_2,13:30:59.32,35.7188922,-120.7663044
veh_2,13:30:59.60,35.7189439,-120.7662656
veh_2,13:30:59.98,35.7189691,-120.7662453
veh_2,13:31:00.23,35.7190184,-120.7662056
veh_2,13:31:01.23,35.7191407,-120.7661028
veh_2,13:31:02.40,35.7192385,-120.7660193
veh_2,13:31:03.71,35.7193357,-120.7658823
veh_2,13:31:04.09,35.7193561,-120.7658143
veh_2,13:31:04.40,35.7193692,-120.765744
veh_2,13:31:04.75,35.719378,-120.7656736
veh_2,13:31:05.38,35.7193791,-120.7654933
veh_2,13:31:06.61,35.7193403,-120.7652323
veh_2,13:31:07.09,35.7193225,-120.7651579
veh_2,13:31:07.64,35.7193017,-120.7650836
veh_2,13:31:07.92,35.719279,-120.7650104
veh_2,13:31:08.36,35.7192552,-120.7649375
veh_2,13:31:08.70,35.7192304,-120.7648644
veh_2,13:31:09.06,35.7192051,-120.764791
veh_2,13:31:09.50,35.7191773,-120.7647179
veh_2,13:31:10.36,35.7191237,-120.7645741
veh_2,13:31:10.70,35.7190962,-120.7645001
veh_2,13:31:11.13,35.7190693,-120.7644258
veh_2,13:31:11.57,35.7190417,-120.7643518
veh_2,13:31:11.96,35.7190163,-120.7642777
veh_2,13:31:12.33,35.7189912,-120.7642031
veh_2,13:31:12.81,35.718966,-120.7641287
veh_2,13:31:13.08,35.718939,-120.7640532
veh_2,13:31:13.54,35.7189132,-120.763979
veh_2,13:31:14.29,35.7188602,-120.763831
veh_2,13:31:15.07,35.7188092,-120.7636848
veh_2,13:31:16.71,35.7187138,-120.7633893
veh_2,13:31:17.22,35.7186884,-120.7633142
veh_2,13:31:17.53,35.7186577,-120.7632402
veh_2,13:31:17.94,35.7186162,-120.7631712
veh_2,13:31:18.35,35.7185335,-120.7630863
veh_2,13:31:18.78,35.7184675,-120.7630509
veh_2,13:31:19.19,35.7183991,-120.7630231
veh_2,13:31:19.50,35.7183246,-120.7630114
veh_2,13:31:19.91,35.7182877,-120.7630136
veh_2,13:31:20.32,35.7182135,-120.7630195
veh_2,13:31:20.90,35.7181417,-120.7630384
veh_2,13:31:21.35,35.7180703,-120.7630642
veh_2,13:31:21.87,35.718,-120.7630977
veh_2,13:31:23.38,35.717709,-120.7633087
veh_2,13:31:23.87,35.7176487,-120.7633614
veh_2,13:31:24.14,35.7175887,-120.7634115
veh_2,13:31:24.46,35.7175282,-120.7634616
veh_2,13:31:24.97,35.7174693,-120.763513
veh_2,13:31:25.60,35.7173569,-120.7636358
veh_2,13:31:25.88,35.7173139,-120.7637125
veh_2,13:31:26.64,35.7172867,-120.7638422
veh_2,13:31:27.04,35.717278,-120.7639286
veh_2,13:31:27.31,35.7172768,-120.764016
veh_2,13:31:27.66,35.7172842,-120.7641029
veh_2,13:31:27.98,35.7172902,-120.7641466
veh_2,13:31:28.71,35.7173281,-120.7643137
veh_2,13:31:28.97,35.7173381,-120.7643553
veh_2,13:31:29.33,35.717362,-120.7644354
veh_2,13:31:29.60,35.7173753,-120.7644762
veh_2,13:31:30.40,35.7174372,-120.7646324
veh_2,13:31:31.23,35.7175067,-120.7647833
veh_2,13:31:31.96,35.7175796,-120.7649318
veh_2,13:31:32.22,35.7175978,-120.7649687
veh_2,13:31:32.89,35.7176541,-120.76508
veh_2,13:31:33.15,35.717691,-120.7651559
veh_2,13:31:33.53,35.7177284,-120.7652322
veh_2,13:31:33.82,35.7177464,-120.7652704
veh_2,13:31:34.78,35.7177985,-120.7653846
veh_2,13:31:35.39,35.7178665,-120.7655387
veh_2,13:31:35.97,35.7179198,-120.7656552
veh_2,13:31:36.60,35.7179714,-120.7657712
veh_2,13:31:36.89,35.7180036,-120.7658489
veh_2,13:31:37.15,35.7180198,-120.7658872
veh_2,13:31:37.39,35.7180515,-120.765964
veh_2,13:31:37.81,35.7180677,-120.7660012
veh_2,13:31:38.08,35.7181,-120.7660774
veh_2,13:31:39.30,35.7182021,-120.7663127
veh_2,13:31:39.68,35.7182495,-120.7663856
veh_2,13:31:39.96,35.718315,-120.7664343
veh_2,13:31:40.54,35.7184197,-120.7664723
veh_2,13:31:40.92,35.7184925,-120.7664809
veh_2,13:31:41.17,35.7185289,-120.7664799
veh_2,13:31:42.02,35.7186991,-120.7664428
