vehicle,time,aspd[m/s],gspd[m/s],hdg,alt[m-msl]
veh_2,13:38:46.33,17.7444210052,20.5699996948,111.0,447.540008545
veh_2,13:38:46.87,18.0853672028,20.6299991608,114.0,447.640014648
veh_2,13:38:47.37,18.3015155792,21.0299987793,115.0,448.100006104
veh_2,13:38:47.88,18.3143920898,20.9099998474,116.0,448.880004883
veh_2,13:38:49.33,18.3675518036,20.5900001526,113.0,451.130004883
veh_2,13:38:50.08,18.6751422882,20.1199989319,113.0,451.529998779
veh_2,13:38:50.36,18.8257274628,20.0100002289,116.0,451.720001221
veh_2,13:38:50.98,18.3674907684,19.4399986267,121.0,451.690002441
veh_2,13:38:51.49,18.0641918182,19.1000003815,123.0,451.640014648
veh_2,13:38:51.94,17.8490829468,18.8899993896,128.0,451.290008545
veh_2,13:38:52.42,17.7814369202,18.7099990845,129.0,450.339996338
veh_2,13:38:52.83,17.8290367126,18.7399997711,135.0,449.570007324
veh_2,13:38:53.21,17.8745117188,19.0599994659,145.0,448.779998779
veh_2,13:38:54.04,17.6715908051,19.7099990845,157.0,447.730010986
veh_2,13:38:54.49,17.682718277,20.0399990082,163.0,446.890014648
veh_2,13:38:54.93,17.6909770966,20.1700000763,170.0,446.230010986
veh_2,13:38:55.73,17.8526954651,21.0299987793,182.0,445.390014648
veh_2,13:38:56.14,17.9052734375,21.1199989319,190.0,445.049987793
veh_2,13:38:56.56,18.2106285095,21.2799987793,195.0,444.869995117
veh_2,13:38:56.97,18.6231784821,21.4300003052,201.0,444.809997559
veh_2,13:38:57.41,18.4615135193,21.6399993896,206.0,444.989990234
veh_2,13:38:57.83,18.256439209,21.6700000763,213.0,445.529998779
veh_2,13:38:58.45,18.1931152344,21.4899997711,219.0,446.230010986
veh_2,13:38:58.76,18.2382984161,21.4899997711,226.0,446.859985352
veh_2,13:38:59.04,14.1735754013,21.4399986267,231.0,447.410003662
veh_2,13:39:00.06,18.6633605957,21.5399990082,241.0,448.140014648
veh_2,13:39:00.54,18.7715682983,21.7899990082,247.0,448.630004883
veh_2,13:39:00.83,18.1731433868,21.2399997711,259.0,448.709991455
veh_2,13:39:01.14,18.069562912,21.0299987793,263.0,449.029998779
veh_2,13:39:02.13,17.8311920166,20.3099994659,272.0,449.239990234
veh_2,13:39:03.48,17.5464992523,20.25,290.0,450.029998779
veh_2,13:39:04.19,18.0167045593,19.7199993134,292.0,449.859985352
veh_2,13:39:04.44,18.3363399506,19.7700004578,296.0,449.850006104
veh_2,13:39:04.78,18.2977428436,19.5599994659,296.0,449.880004883
veh_2,13:39:05.23,18.1795806885,19.6999988556,296.0,449.869995117
veh_2,13:39:05.71,17.8401966095,19.4300003052,300.0,449.630004883
veh_2,13:39:06.30,17.9231281281,18.9099998474,306.0,449.029998779
veh_2,13:39:06.71,17.8055286407,19.0100002289,313.0,448.690002441
veh_2,13:39:07.09,17.6035308838,19.0699996948,315.0,448.329986572
veh_2,13:39:09.40,17.9554615021,19.6700000763,310.0,447.390014648
veh_2,13:39:09.78,18.0756282806,20.1199989319,313.0,447.399993896
veh_2,13:39:10.12,17.9185352325,19.7899990082,313.0,447.380004883
veh_2,13:39:10.47,17.8640403748,19.6399993896,310.0,447.290008545
veh_2,13:39:10.81,17.9003410339,19.6599998474,310.0,447.220001221
veh_2,13:39:11.29,17.9615726471,19.859998703,309.0,447.489990234
veh_2,13:39:12.50,17.4490451813,19.7199993134,318.0,447.5
veh_2,13:39:12.88,17.7908573151,19.8699989319,324.0,447.410003662
veh_2,13:39:13.25,17.9260368347,19.6299991608,329.0,447.809997559
veh_2,13:39:13.53,12.462884903,19.5699996948,331.0,448.269989014
veh_2,13:39:14.36,17.8382720947,19.8400001526,343.0,448.510009766
veh_2,13:39:14.97,16.4453239441,19.9300003052,342.0,448.339996338
veh_2,13:39:15.35,18.6492156982,19.5200004578,348.0,447.600006104
veh_2,13:39:15.66,19.3451385498,19.75,0.0,447.380004883
veh_2,13:39:16.11,19.1630306244,19.6999988556,4.0,447.609985352
veh_2,13:39:16.52,18.9295387268,19.2199993134,6.0,447.850006104
veh_2,13:39:17.00,18.320438385,18.2899990082,9.0,447.739990234
veh_2,13:39:17.45,17.9710483551,17.8899993896,11.0,447.269989014
veh_2,13:39:17.93,17.7647209167,17.7399997711,19.0,446.5
veh_2,13:39:18.65,17.9581451416,17.9799995422,29.0,445.410003662
veh_2,13:39:19.51,17.9352836609,17.9699993134,35.0,443.709991455
veh_2,13:39:19.78,17.8185024261,17.9200000763,41.0,442.339996338
veh_2,13:39:20.13,18.1367645264,18.2299995422,48.0,441.160003662
veh_2,13:39:20.62,18.4686412811,18.6399993896,54.0,440.540008545
veh_2,13:39:20.93,18.8505992889,18.7099990845,60.0,439.899993896
veh_2,13:39:21.20,18.8456096649,18.8099994659,67.0,439.440002441
veh_2,13:39:21.59,18.9285316467,19.0100002289,73.0,439.209991455
veh_2,13:39:22.38,18.8211174011,18.9099998474,81.0,439.019989014
veh_2,13:39:22.75,19.0041122437,19.2999992371,87.0,439.260009766
veh_2,13:39:23.20,18.5957756042,19.0399990082,90.0,439.929992676
veh_2,13:39:23.64,18.1622714996,18.6399993896,93.0,440.540008545
veh_2,13:39:24.03,18.0946674347,18.6599998474,94.0,440.609985352
veh_2,13:39:24.40,18.2350158691,18.4200000763,97.0,440.519989014
veh_2,13:39:24.81,18.101518631,19.1700000763,100.0,440.850006104
veh_2,13:39:25.27,17.6364803314,19.1000003815,103.0,440.839996338
veh_2,13:39:25.53,18.2092094421,19.6000003815,105.0,440.700012207
veh_2,13:39:25.92,18.5520210266,20.1700000763,103.0,440.989990234
veh_2,13:39:26.30,18.8520412445,20.3999996185,105.0,441.600006104
veh_2,13:39:26.75,18.6191959381,20.3500003815,108.0,442.75
veh_2,13:39:27.40,18.2490253448,20.5399990082,111.0,444.170013428
veh_2,13:39:27.75,18.1655902863,20.2799987793,111.0,444.869995117
veh_2,13:39:28.16,18.2750205994,20.4899997711,112.0,445.440002441
veh_2,13:39:28.57,18.263261795,20.5900001526,112.0,446.019989014
veh_2,13:39:28.85,18.0811958313,20.7700004578,112.0,446.649993896
veh_2,13:39:29.33,18.2100791931,20.4799995422,111.0,447.200012207
veh_2,13:39:29.64,18.2729511261,20.6499996185,111.0,447.660003662
veh_2,13:39:30.05,18.0890865326,20.5900001526,111.0,448.130004883
veh_2,13:39:30.30,17.8345661163,20.5599994659,108.0,448.690002441
veh_2,13:39:30.61,17.9362926483,20.5499992371,107.0,449.019989014
veh_2,13:39:31.44,18.0597038269,20.4399986267,110.0,449.660003662
veh_2,13:39:31.89,18.2086753845,20.6199989319,114.0,450.059997559
veh_2,13:39:32.34,18.2337245941,20.5200004578,118.0,450.649993896
veh_2,13:39:32.62,18.3944797516,20.609998703,121.0,451.279998779
veh_2,13:39:33.37,18.6117095947,20.5499992371,125.0,452.290008545
veh_2,13:39:33.65,18.409412384,20.3899993896,129.0,453.029998779
veh_2,13:39:34.02,18.3564090729,20.2999992371,131.0,453.690002441
veh_2,13:39:34.33,18.0939254761,20.2299995422,132.0,453.980010986
veh_2,13:39:34.82,18.0793399811,19.8500003815,133.0,453.739990234
veh_2,13:39:35.41,18.3162708282,19.7299995422,150.0,453.459991455
veh_2,13:39:35.68,18.490940094,19.6999988556,154.0,453.589996338
veh_2,13:39:36.45,17.9389209747,18.7899990082,163.0,452.910003662
veh_2,13:39:36.72,17.9436664581,18.9099998474,169.0,452.339996338
veh_2,13:39:37.10,17.6628437042,18.9499988556,175.0,451.799987793
veh_2,13:39:37.34,17.8085327148,19.1299991608,181.0,451.0
veh_2,13:39:37.89,17.4965858459,19.0699996948,187.0,450.109985352
veh_2,13:39:38.50,17.5152263641,19.1199989319,193.0,449.279998779
veh_2,13:39:38.95,17.4090919495,19.3099994659,196.0,448.299987793
veh_2,13:39:39.33,17.7767848969,19.6000003815,205.0,447.179992676
veh_2,13:39:39.58,17.8381881714,19.8899993896,212.0,446.239990234
veh_2,13:39:39.99,17.8714542389,20.1599998474,220.0,445.570007324
veh_2,13:39:40.38,18.0049724579,20.1499996185,229.0,445.149993896
veh_2,13:39:40.65,17.9889240265,20.5900001526,235.0,445.130004883
veh_2,13:39:41.03,17.7880821228,20.3899993896,240.0,445.260009766
veh_2,13:39:41.79,17.7956237793,20.7700004578,254.0,444.929992676
veh_2,13:39:42.68,17.9226608276,20.2999992371,264.0,445.140014648
veh_2,13:39:42.97,16.2225093842,20.2999992371,270.0,445.179992676
veh_2,13:39:43.64,17.9138355255,20.5900001526,275.0,445.359985352
veh_2,13:39:43.92,18.5289707184,21.2099990845,279.0,445.320007324
veh_2,13:39:44.65,18.061914444,20.4899997711,289.0,446.190002441
veh_2,13:39:45.06,18.1601333618,20.0200004578,293.0,446.760009766
veh_2,13:39:45.51,17.5554904938,19.8299999237,297.0,447.339996338
veh_2,13:39:46.30,17.601316452,19.7199993134,298.0,447.630004883
veh_2,13:39:47.02,17.8665122986,19.8400001526,303.0,447.709991455
veh_2,13:39:47.47,17.8559417725,19.7700004578,304.0,447.779998779
veh_2,13:39:47.78,17.8216075897,19.8500003815,304.0,447.690002441
veh_2,13:39:48.13,18.008813858,19.9399986267,303.0,447.589996338
veh_2,13:39:48.43,18.0895614624,19.8299999237,302.0,447.290008545
veh_2,13:39:48.70,17.9434642792,19.9200000763,304.0,447.010009766
veh_2,13:39:49.09,17.7129974365,19.9899997711,306.0,446.809997559
veh_2,13:39:49.54,17.219373703,20.3199996948,308.0,446.869995117
veh_2,13:39:49.85,17.5805091858,20.7199993134,309.0,446.920013428
veh_2,13:39:50.67,18.5041427612,21.2099990845,312.0,447.609985352
veh_2,13:39:50.95,18.4216880798,21.2199993134,308.0,448.130004883
veh_2,13:39:51.30,18.608373642,21.0699996948,307.0,448.950012207
veh_2,13:39:51.78,18.5437774658,20.6700000763,309.0,449.630004883
veh_2,13:39:52.15,17.9940109253,20.4599990845,307.0,450.519989014
veh_2,13:39:52.43,17.8301563263,20.2099990845,304.0,451.029998779
veh_2,13:39:52.81,17.7631378174,19.9499988556,308.0,451.380004883
veh_2,13:39:53.40,18.0335407257,19.9099998474,308.0,452.149993896
veh_2,13:39:53.78,18.2056484222,19.6199989319,310.0,452.640014648
veh_2,13:39:54.13,18.1212921143,19.4599990845,314.0,452.929992676
veh_2,13:39:54.89,17.6066150665,19.1899986267,321.0,453.179992676
veh_2,13:39:55.20,17.6666278839,18.6499996185,324.0,452.989990234
veh_2,13:39:55.53,17.7171115875,18.7299995422,329.0,452.570007324
veh_2,13:39:55.89,17.7858791351,18.5200004578,334.0,452.420013428
veh_2,13:39:56.43,17.567653656,18.6599998474,336.0,452.359985352
veh_2,13:39:56.71,17.5958690643,18.5100002289,343.0,451.989990234
veh_2,13:39:57.34,17.7875175476,18.4200000763,355.0,450.720001221
veh_2,13:39:57.78,17.8376064301,18.4099998474,359.0,450.440002441
veh_2,13:39:58.05,17.5619544983,18.1800003052,9.0,449.630004883
veh_2,13:39:58.40,17.3778076172,18.0599994659,13.0,448.980010986
veh_2,13:39:58.78,17.5349998474,17.9499988556,8.0,448.450012207
veh_2,13:39:59.16,17.8621807098,17.3299999237,10.0,446.790008545
veh_2,13:39:59.44,17.8738479614,17.5100002289,22.0,444.959991455
veh_2,13:40:00.67,17.6917915344,17.9499988556,38.0,441.700012207
veh_2,13:40:00.98,18.5532360077,18.6800003052,44.0,440.5
veh_2,13:40:01.22,18.9535617828,19.2700004578,51.0,439.739990234
veh_2,13:40:01.67,18.9147720337,19.5499992371,58.0,439.200012207
veh_2,13:40:02.09,18.6179981232,18.8999996185,61.0,438.839996338
veh_2,13:40:02.53,18.217464447,19.109998703,66.0,438.579986572
veh_2,13:40:02.94,18.2667007446,19.359998703,75.0,438.25
veh_2,13:40:03.22,18.3252506256,19.4799995422,80.0,438.350006104
veh_2,13:40:03.67,18.7906723022,19.8400001526,81.0,438.519989014
veh_2,13:40:03.98,19.6820964813,19.6599998474,81.0,438.619995117
veh_2,13:40:04.88,18.8021507263,19.4200000763,96.0,439.450012207
veh_2,13:40:05.15,18.3223228455,18.9799995422,98.0,440.089996338
veh_2,13:40:05.56,18.183839798,19.1999988556,98.0,440.940002441
veh_2,13:40:06.01,18.7923221588,19.25,99.0,441.290008545
veh_2,13:40:06.26,18.4448356628,19.6199989319,101.0,441.529998779
veh_2,13:40:06.67,18.0901527405,19.4799995422,103.0,442.040008545
veh_2,13:40:07.05,18.3192310333,19.8099994659,104.0,442.549987793
veh_2,13:40:07.32,18.1976947784,19.8199996948,105.0,443.149993896
veh_2,13:40:08.02,18.4194889069,19.9099998474,106.0,444.019989014
veh_2,13:40:08.25,18.2788887024,20.0799999237,108.0,444.359985352
veh_2,13:40:09.15,18.3094043732,20.1199989319,109.0,445.450012207
veh_2,13:40:10.15,18.6637477875,19.4699993134,111.0,447.160003662
veh_2,13:40:10.67,18.6101474762,19.2999992371,113.0,448.179992676
veh_2,13:40:10.97,18.3563365936,19.4099998474,112.0,448.970001221
veh_2,13:40:11.22,18.0578746796,18.8699989319,112.0,449.820007324
veh_2,13:40:11.90,17.9269123077,18.8099994659,115.0,451.239990234
veh_2,13:40:12.25,17.7342128754,18.4499988556,112.0,452.019989014
veh_2,13:40:12.56,17.7619857788,18.5,110.0,452.549987793
veh_2,13:40:12.80,17.7283096313,18.4099998474,113.0,452.910003662
veh_2,13:40:13.52,18.1490478516,18.0,113.0,452.970001221
veh_2,13:40:13.90,18.0389118195,17.8400001526,118.0,453.010009766
veh_2,13:40:14.43,17.8790779114,17.4200000763,122.0,452.820007324
veh_2,13:40:14.70,17.8902244568,17.1900005341,126.0,452.519989014
veh_2,13:40:15.14,17.7205314636,17.1700000763,129.0,452.350006104
veh_2,13:40:15.53,17.5137042999,17.3400001526,132.0,451.970001221
veh_2,13:40:15.80,17.3494052887,17.2299995422,135.0,451.350006104
veh_2,13:40:16.18,17.2402496338,17.5900001526,141.0,450.739990234
veh_2,13:40:16.56,17.402256012,17.9699993134,146.0,449.880004883
veh_2,13:40:16.87,17.5040626526,18.2999992371,149.0,449.25
veh_2,13:40:17.18,17.68775177,18.75,154.0,448.880004883
veh_2,13:40:17.45,17.7672348022,18.8199996948,160.0,448.410003662
veh_2,13:40:18.11,17.8967037201,19.5,169.0,448.0
veh_2,13:40:19.25,17.788728714,19.5799999237,180.0,447.700012207
veh_2,13:40:19.52,17.6983699799,19.7399997711,184.0,447.570007324
veh_2,13:40:19.91,17.6640739441,19.859998703,188.0,447.450012207
veh_2,13:40:20.19,17.6446266174,19.9200000763,190.0,447.329986572
veh_2,13:40:20.46,17.4568519592,20.0,195.0,447.089996338
veh_2,13:40:20.94,17.3870296478,20.3699989319,201.0,446.859985352
veh_2,13:40:21.22,17.4405765533,20.5399990082,205.0,446.730010986
veh_2,13:40:21.56,17.6415557861,20.9499988556,211.0,446.570007324
veh_2,13:40:21.95,17.8555545807,21.25,218.0,446.529998779
veh_2,13:40:22.21,18.221075058,21.1899986267,223.0,446.700012207
veh_2,13:40:22.52,18.3894176483,20.9799995422,229.0,446.920013428
veh_2,13:40:22.81,18.6563835144,20.8999996185,232.0,447.079986572
veh_2,13:40:23.05,18.2610721588,20.3099994659,239.0,447.019989014
veh_2,13:40:23.60,18.2698287964,20.0699996948,247.0,446.989990234
veh_2,13:40:23.88,18.0238723755,19.7999992371,254.0,447.230010986
veh_2,13:40:24.73,15.890165329,19.5799999237,263.0,447.809997559
veh_2,13:40:25.15,17.253692627,20.2600002289,266.0,447.619995117
veh_2,13:40:25.47,17.8865909576,20.4300003052,271.0,447.459991455
veh_2,13:40:25.84,17.9671230316,21.0299987793,279.0,447.320007324
veh_2,13:40:26.12,18.0350532532,21.1299991608,287.0,447.359985352
veh_2,13:40:26.51,18.0628299713,20.8400001526,293.0,447.579986572
veh_2,13:40:26.90,18.209192276,20.8899993896,298.0,448.049987793
veh_2,13:40:27.15,18.0308380127,20.359998703,297.0,448.609985352
veh_2,13:40:28.19,17.8970966339,19.6999988556,305.0,449.010009766
veh_2,13:40:28.86,18.6138477325,19.4699993134,298.0,449.429992676
veh_2,13:40:29.32,18.8562335968,19.1299991608,304.0,449.329986572
veh_2,13:40:29.87,18.3922100067,18.7399997711,308.0,449.730010986
veh_2,13:40:30.15,17.8982982635,18.6399993896,308.0,450.109985352
veh_2,13:40:30.49,17.606546402,18.1000003815,310.0,450.25
veh_2,13:40:30.87,17.4174423218,18.0299987793,311.0,450.25
veh_2,13:40:31.11,17.5599536896,17.9899997711,310.0,450.220001221
veh_2,13:40:31.50,17.4720439911,17.859998703,310.0,450.089996338
veh_2,13:40:31.81,17.4908809662,18.0599994659,313.0,449.929992676
veh_2,13:40:32.36,17.4348621368,18.1399993896,313.0,449.720001221
veh_2,13:40:32.77,17.4673900604,18.2700004578,310.0,449.519989014
veh_2,13:40:33.13,17.4598884583,18.4499988556,309.0,449.160003662
veh_2,13:40:33.59,17.6452789307,18.4899997711,309.0,448.899993896
veh_2,13:40:33.90,17.6620349884,18.5799999237,310.0,448.730010986
veh_2,13:40:34.60,17.7586212158,18.8099994659,308.0,448.420013428
veh_2,13:40:34.87,18.0687179565,18.9399986267,307.0,448.359985352
veh_2,13:40:35.15,18.0495033264,19.1000003815,308.0,448.489990234
veh_2,13:40:35.87,18.2181625366,18.9499988556,311.0,449.049987793
veh_2,13:40:36.18,18.0447387695,19.1999988556,308.0,449.820007324
veh_2,13:40:36.47,17.8401489258,18.8199996948,307.0,450.269989014
veh_2,13:40:37.05,17.8724346161,18.3799991608,315.0,450.100006104
veh_2,13:40:37.29,17.54164505,18.4300003052,321.0,449.839996338
veh_2,13:40:37.67,17.3702583313,18.4699993134,324.0,449.890014648
veh_2,13:40:37.95,17.79778862,18.5399990082,329.0,449.470001221
veh_2,13:40:38.71,17.7097988129,18.1900005341,346.0,448.25
veh_2,13:40:39.12,17.7959156036,18.2099990845,354.0,447.519989014
veh_2,13:40:39.54,17.9575405121,17.7999992371,355.0,447.010009766
veh_2,13:40:39.95,17.9054470062,17.4599990845,2.0,445.709991455
veh_2,13:40:40.36,17.9963760376,17.5599994659,8.0,444.540008545
veh_2,13:40:41.35,12.577501297,17.5699996948,16.0,442.390014648
veh_2,13:40:41.77,16.639251709,17.9300003052,21.0,441.429992676
veh_2,13:40:42.05,17.9999408722,17.9300003052,26.0,440.739990234
veh_2,13:40:42.95,19.2033748627,19.3500003815,33.0,439.679992676
veh_2,13:40:43.51,18.751033783,18.7399997711,48.0,439.089996338
veh_2,13:40:43.92,18.494512558,18.6999988556,55.0,438.980010986
veh_2,13:40:44.23,18.4706039429,18.6399993896,57.0,438.970001221
veh_2,13:40:44.56,18.2604942322,18.7399997711,60.0,438.649993896
veh_2,13:40:45.73,18.9263286591,19.3400001526,76.0,437.720001221
veh_2,13:40:46.42,19.4163818359,19.7999992371,84.0,437.609985352
veh_2,13:40:46.82,19.8677711487,19.8500003815,91.0,437.660003662
veh_2,13:40:46.94,19.4563312531,19.9200000763,95.0,437.970001221
veh_2,13:40:47.60,18.4891052246,19.2799987793,99.0,438.940002441
veh_2,13:40:48.21,18.4390506744,19.5699996948,102.0,439.850006104
veh_2,13:40:48.64,18.1788902283,19.5599994659,103.0,440.239990234
veh_2,13:40:48.90,19.1324291229,20.0399990082,106.0,440.799987793
veh_2,13:40:49.21,18.9274215698,19.9599990845,109.0,441.399993896
veh_2,13:40:49.50,18.7355651855,19.6700000763,110.0,441.929992676
veh_2,13:40:49.81,18.9743556976,19.609998703,108.0,442.640014648
veh_2,13:40:50.28,18.6674823761,19.3500003815,106.0,443.380004883
veh_2,13:40:50.66,18.693769455,19.0399990082,106.0,444.359985352
veh_2,13:40:51.02,18.5816841125,19.0799999237,108.0,445.029998779
veh_2,13:40:51.32,18.0639533997,18.8099994659,110.0,445.519989014
veh_2,13:40:51.66,18.0082950592,18.6700000763,109.0,445.910003662
veh_2,13:40:52.28,18.1699848175,19.1800003052,114.0,446.809997559
veh_2,13:40:52.59,18.1107311249,18.75,116.0,447.320007324
veh_2,13:40:52.83,17.7796421051,18.6299991608,112.0,447.950012207
veh_2,13:40:53.24,17.6797428131,18.9200000763,109.0,448.309997559
veh_2,13:40:53.54,17.5999259949,18.75,110.0,448.790008545
veh_2,13:40:53.84,17.6481990814,18.7199993134,113.0,449.130004883
veh_2,13:40:54.52,17.6851634979,18.75,112.0,449.929992676
veh_2,13:40:54.83,18.077381134,18.9799995422,109.0,450.25
veh_2,13:40:55.07,17.9071025848,18.9599990845,108.0,450.679992676
veh_2,13:40:55.97,17.7174053192,18.4400005341,113.0,451.489990234
veh_2,13:40:56.52,17.7331428528,18.5,114.0,451.739990234
veh_2,13:40:56.86,17.79246521,18.4099998474,118.0,451.799987793
veh_2,13:40:57.48,18.1740722656,18.5900001526,131.0,452.049987793
veh_2,13:40:57.94,18.3918609619,18.7099990845,130.0,452.709991455
veh_2,13:40:58.49,17.9585227966,18.1599998474,135.0,453.320007324
veh_2,13:40:59.03,17.4729824066,18.0799999237,144.0,453.420013428
veh_2,13:40:59.32,16.9749164581,18.25,143.0,453.260009766
veh_2,13:40:59.66,16.5546245575,18.3500003815,143.0,452.899993896
veh_2,13:40:59.94,16.7246646881,18.3699989319,150.0,452.279998779
veh_2,13:41:00.31,17.0595149994,18.75,161.0,451.570007324
veh_2,13:41:00.62,17.2669181824,19.3799991608,169.0,451.109985352
veh_2,13:41:01.18,18.103849411,19.8799991608,176.0,450.549987793
veh_2,13:41:01.87,17.9031906128,19.8099994659,182.0,449.440002441
veh_2,13:41:02.32,17.9807033539,19.9399986267,188.0,448.859985352
veh_2,13:41:02.70,18.0224018097,20.1899986267,195.0,448.529998779
veh_2,13:41:03.37,17.9747333527,20.1800003052,204.0,448.299987793
veh_2,13:41:04.10,17.97123909,20.4699993134,210.0,448.489990234
veh_2,13:41:04.48,18.0885505676,20.4499988556,214.0,448.670013428
veh_2,13:41:05.13,18.2994384766,20.1000003815,224.0,449.230010986
veh_2,13:41:05.52,18.0366764069,20.1199989319,232.0,449.440002441
veh_2,13:41:06.10,17.8323574066,19.5499992371,240.0,450.079986572
veh_2,13:41:06.86,17.9582462311,19.5299987793,255.0,450.079986572
veh_2,13:41:07.09,18.1477394104,19.4300003052,262.0,450.299987793
veh_2,13:41:07.48,17.799451828,18.6599998474,267.0,450.559997559
veh_2,13:41:07.79,17.4706249237,18.3199996948,271.0,450.649993896
veh_2,13:41:08.61,17.1592979431,17.8899993896,276.0,449.890014648
veh_2,13:41:09.99,17.2735671997,18.3500003815,292.0,448.950012207
veh_2,13:41:10.40,17.2613754272,18.3699989319,294.0,448.760009766
veh_2,13:41:10.71,17.0984840393,18.3999996185,300.0,448.529998779
veh_2,13:41:11.17,17.0858592987,18.7799987793,303.0,448.559997559
veh_2,13:41:11.41,17.5132217407,19.0,302.0,448.959991455
veh_2,13:41:12.02,17.9400444031,18.9699993134,303.0,449.119995117
veh_2,13:41:12.64,17.9386806488,18.6000003815,306.0,449.25
veh_2,13:41:12.91,18.0369358063,18.6999988556,306.0,449.420013428
veh_2,13:41:13.34,17.9975471497,18.4599990845,306.0,449.420013428
veh_2,13:41:14.09,17.5714263916,18.25,310.0,448.940002441
veh_2,13:41:14.43,17.4112911224,17.8999996185,310.0,448.420013428
veh_2,13:41:14.82,17.4444389343,18.0200004578,310.0,447.769989014
veh_2,13:41:15.35,17.7607860565,18.2199993134,308.0,446.459991455
veh_2,13:41:15.67,17.7876663208,18.3899993896,305.0,445.910003662
veh_2,13:41:17.48,18.3058395386,18.5399990082,310.0,442.829986572
veh_2,13:41:17.79,18.3503952026,18.3199996948,310.0,442.679992676
veh_2,13:41:18.15,18.6258869171,18.359998703,312.0,442.910003662
veh_2,13:41:18.54,18.2264633179,18.2899990082,312.0,443.269989014
veh_2,13:41:18.82,17.6817474365,17.9899997711,311.0,443.579986572
veh_2,13:41:19.17,17.9160289764,18.0599994659,313.0,443.519989014
veh_2,13:41:19.86,17.9279613495,18.4499988556,326.0,442.989990234
veh_2,13:41:20.74,18.0913581848,18.5299987793,331.0,442.940002441
veh_2,13:41:21.02,18.1509628296,18.6399993896,335.0,442.660003662
veh_2,13:41:21.30,18.3339767456,18.9499988556,344.0,442.5
veh_2,13:41:21.65,18.5904502869,19.0100002289,349.0,442.619995117
veh_2,13:41:22.58,18.4059524536,18.0699996948,358.0,442.589996338
veh_2,13:41:22.99,18.4169406891,18.3899993896,2.0,442.410003662
veh_2,13:41:23.74,18.2315578461,18.1000003815,9.0,442.179992676
veh_2,13:41:24.10,18.2761001587,17.8400001526,12.0,442.140014648
veh_2,13:41:24.65,18.4782485962,17.9899997711,19.0,441.910003662
veh_2,13:41:24.99,18.5700702667,18.1399993896,23.0,441.959991455
veh_2,13:41:25.81,18.677936554,17.7600002289,29.0,442.410003662
veh_2,13:41:26.20,18.4055118561,17.5100002289,32.0,442.429992676
veh_2,13:41:26.49,18.0772972107,17.6599998474,37.0,442.190002441
veh_2,13:41:26.78,17.8334445953,17.9899997711,41.0,442.029998779
veh_2,13:41:27.07,17.6508693695,17.9499988556,46.0,441.880004883
veh_2,13:41:28.12,18.5432529449,19.1999988556,64.0,441.609985352
veh_2,13:41:28.38,18.7534980774,19.6499996185,72.0,441.519989014
veh_2,13:41:28.89,18.6419639587,19.4799995422,78.0,441.799987793
veh_2,13:41:29.93,18.2306632996,20.1899986267,92.0,441.329986572
veh_2,13:41:30.37,18.6984825134,20.8799991608,98.0,441.549987793
veh_2,13:41:31.19,19.1123638153,21.4499988556,108.0,442.760009766
veh_2,13:41:31.99,18.9215145111,21.0499992371,112.0,445.059997559
veh_2,13:41:32.78,19.1872730255,20.4099998474,114.0,446.709991455
veh_2,13:41:34.27,17.4768600464,19.2799987793,113.0,450.269989014
veh_2,13:41:34.57,17.5304260254,19.7600002289,116.0,450.790008545
veh_2,13:41:34.88,17.0660572052,19.4099998474,116.0,450.970001221
veh_2,13:41:35.15,17.1654167175,19.5699996948,106.0,450.929992676
veh_2,13:41:35.75,17.9330501556,20.1399993896,107.0,450.600006104
veh_2,13:41:36.35,18.2851715088,19.7600002289,113.0,450.540008545
veh_2,13:41:37.13,18.0210514069,19.8500003815,113.0,450.920013428
veh_2,13:41:37.50,17.6447582245,19.5900001526,112.0,451.200012207
veh_2,13:41:37.81,17.6962947845,19.3199996948,112.0,451.470001221
veh_2,13:41:38.16,17.756603241,19.4599990845,114.0,451.970001221
veh_2,13:41:38.43,17.61926651,19.2799987793,116.0,452.279998779
veh_2,13:41:38.82,14.8802366257,19.2299995422,114.0,452.390014648
veh_2,13:41:39.11,16.4428596497,19.2799987793,114.0,452.410003662
veh_2,13:41:40.14,17.7929534912,20.1800003052,125.0,452.519989014
veh_2,13:41:40.44,17.6501731873,20.3199996948,129.0,452.25
veh_2,13:41:40.71,17.6490325928,20.2099990845,135.0,451.940002441
veh_2,13:41:40.99,17.423620224,20.25,139.0,451.679992676
veh_2,13:41:41.58,17.4627361298,20.9200000763,149.0,450.429992676
veh_2,13:41:41.92,18.0621509552,20.8999996185,154.0,449.779998779
veh_2,13:41:42.41,18.264497757,21.5799999237,166.0,449.130004883
veh_2,13:41:42.75,17.7792129517,21.7099990845,178.0,448.760009766
veh_2,13:41:43.68,16.6121139526,21.3799991608,183.0,448.510009766
veh_2,13:41:44.05,18.3269863129,21.4399986267,189.0,447.779998779
veh_2,13:41:44.31,18.7009563446,22.1800003052,195.0,447.609985352
veh_2,13:41:45.47,18.6402435303,21.6899986267,213.0,447.940002441
veh_2,13:41:46.06,17.8629894257,21.0,221.0,448.440002441
veh_2,13:41:46.46,18.0011367798,20.7600002289,228.0,448.739990234
veh_2,13:41:46.80,17.8629741669,20.7099990845,233.0,449.119995117
veh_2,13:41:47.16,17.5172100067,20.4699993134,238.0,449.459991455
